AÑO;PERIODO;FECHA ENVIO;CODIGO ENTIDAD;ENTIDAD;CODIGO LINEA;LINEA INTERVENCION;CODIGO SERVICIO;NOMBRE SERVICIO;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;CODIGO CENTRO ATENCION;NOMBRE CENTRO ATENCION;N° DE CEM;N° DE PERSONAS INFORMADAS Y SENSIBILIZADAS - TOTAL;N° DE PERSONAS INFORMADAS Y SENSIBILIZADAS - HOMBRES;N° DE PERSONAS INFORMADAS Y SENSIBILIZADAS - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 0_5 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 0_5 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 0_5 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 6_11 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 6_11 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 6_11 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 12_17 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 12_17 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 12_17 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 18_29 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 18_29 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 18_29 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 30_59 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 30_59 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 30_59 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 60_MÁS - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 60_MÁS - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 60_MÁS - MUJERES;N° DE ACCIONES PREVENTIVAS  PROMOCIONALES - TOTAL;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;060801;CAJAMARCA;JAÉN;JAÉN;CEM052;JAEN;1;3,885;;;43;23;20;178;95;83;;;;231;47;184;689;195;494;;;;69;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;120401;JUNÍN;JAUJA;JAUJA;CEM053;JAUJA;1;11,205;;;6;2;4;83;44;39;;;;292;85;207;1547;406;1141;;;;149;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;211101;PUNO;SAN ROMÁN;JULIACA;CEM054;JULIACA;1;6,689;;;0;0;0;0;0;0;;;;209;51;158;1408;242;1166;;;;220;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;080907;CUSCO;LA CONVENCIÓN;KIMBIRI;CEM055;KIMBIRI;1;6,925;;;0;0;0;840;427;413;;;;664;222;442;772;167;605;;;;192;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;CEM056;LA ESPERANZA;1;6,766;;;257;97;160;275;121;154;;;;824;206;618;1437;198;1239;;;;190;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;050501;AYACUCHO;LA MAR;SAN MIGUEL;CEM057;LA MAR;1;3,058;;;30;15;15;33;16;17;;;;583;230;353;1045;350;695;;;;70;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150134;LIMA METROPOLITANA;LIMA;SAN LUIS;CEM058;SAN LUIS;1;4,299;;;0;0;0;0;0;0;;;;191;56;135;1095;235;860;;;;151;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;140301;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;CEM059;LAMBAYEQUE;1;19,096;;;71;37;34;395;140;255;;;;2048;493;1555;2170;235;1935;;;;327;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150101;LIMA METROPOLITANA;LIMA;LIMA;CEM060;LIMA;1;18,723;;;10;5;5;10;5;5;;;;1269;372;897;4024;1235;2789;;;;304;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150117;LIMA METROPOLITANA;LIMA;LOS OLIVOS;CEM061;LOS OLIVOS;1;5,185;;;0;0;0;0;0;0;;;;1354;304;1050;2245;387;1858;;;;110;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;050601;AYACUCHO;LUCANAS;PUQUIO;CEM062;LUCANAS;1;9,651;;;0;0;0;253;129;124;;;;1098;182;916;1699;368;1331;;;;102;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;CEM063;MADRE DE DIOS;1;3,067;;;0;0;0;0;0;0;;;;1315;970;345;2212;1717;495;;;;87;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150123;LIMA METROPOLITANA;LIMA;PACHACAMAC;CEM064;MANCHAY;1;12,106;;;0;0;0;13;6;7;;;;1076;276;800;572;122;450;;;;149;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;210801;PUNO;MELGAR;AYAVIRI;CEM065;MELGAR;1;8,111;;;0;0;0;0;0;0;;;;429;88;341;1234;312;922;;;;119;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;040110;AREQUIPA;AREQUIPA;MIRAFLORES;CEM066;MIRAFLORES;1;16,382;;;55;27;28;170;69;101;;;;2559;549;2010;2824;516;2308;;;;213;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;180101;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;CEM067;MOQUEGUA;1;6,030;;;0;0;0;158;74;84;;;;281;85;196;1450;495;955;;;;192;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;220101;SAN MARTÍN;MOYOBAMBA;MOYOBAMBA;CEM068;MOYOBAMBA;1;5,659;;;0;0;0;0;0;0;;;;0;0;0;661;221;440;;;;134;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;110301;ICA;NASCA;NASCA;CEM069;NASCA;1;3,861;;;0;0;0;431;189;242;;;;294;94;200;805;128;677;;;;139;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;160301;LORETO;LORETO                                                  ;NAUTA                                                   ;CEM070;NAUTA;1;5,134;;;65;35;30;54;16;38;;;;956;347;609;2279;574;1705;;;;128;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;021809;ÁNCASH;SANTA;NUEVO CHIMBOTE                                          ;CEM071;NUEVO CHIMBOTE;1;4,887;;;58;18;40;148;52;96;;;;854;274;580;799;109;690;;;;232;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;130601;LA LIBERTAD;OTUZCO;OTUZCO;CEM072;OTUZCO;1;4,841;;;0;0;0;0;0;0;;;;416;6;410;1653;92;1561;;;;98;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;190301;PASCO;OXAPAMPA;OXAPAMPA;CEM073;OXAPAMPA;1;3,361;;;0;0;0;322;169;153;;;;27;5;22;348;39;309;;;;126;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;070106;CALLAO;CALLAO;VENTANILLA;CEM074;PACHACUTEC;1;4,611;;;67;28;39;988;471;517;;;;620;144;476;1287;197;1090;;;;118;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;250301;UCAYALI;PADRE ABAD;PADRE ABAD;CEM075;PADRE ABAD;1;2,508;;;133;58;75;457;229;228;;;;428;99;329;713;197;516;;;;73;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150133;LIMA METROPOLITANA;LIMA;SAN JUAN DE MIRAFLORES;CEM076;SAN JUAN DE MIRAFLORES;1;5,335;;;0;0;0;437;220;217;;;;0;0;0;2345;301;2044;;;;129;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;050701;AYACUCHO;PARINACOCHAS;CORACORA;CEM077;PARINACOCHAS;1;4,606;;;10;5;5;467;230;237;;;;1274;234;1040;2338;519;1819;;;;124;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;190113;PASCO;PASCO;YANACANCHA;CEM078;PASCO;1;22,739;;;0;0;0;1;0;1;;;;1387;407;980;1881;435;1446;;;;222;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;050801;AYACUCHO;PAUCAR DEL SARA SARA;PAUSA;CEM079;PAUCAR DEL SARA SARA;1;5,378;;;0;0;0;324;171;153;;;;217;87;130;638;265;373;;;;181;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;080910;CUSCO;LA CONVENCIÓN;PICHARI;CEM080;PICHARI;1;12,947;;;0;0;0;823;417;406;;;;525;73;452;1554;385;1169;;;;182;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;110501;ICA;PISCO;PISCO;CEM081;PISCO;1;8,254;;;0;0;0;85;42;43;;;;647;144;503;1967;518;1449;;;;193;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;200104;PIURA;PIURA;CASTILLA;CEM082;PIURA;1;18,608;;;0;0;0;0;0;0;;;;666;92;574;1564;269;1295;;;;451;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;CEM083;PUCALLPA;1;5,381;;;1;1;0;16;10;6;;;;679;176;503;1309;75;1234;;;;78;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;210101;PUNO;PUNO;PUNO;CEM084;PUNO;1;6,792;;;0;0;0;67;36;31;;;;755;232;523;2599;647;1952;;;;185;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;080901;CUSCO;LA CONVENCIÓN;SANTA ANA;CEM085;QUILLABAMBA;1;3,944;;;0;0;0;118;56;62;;;;796;268;528;1015;219;796;;;;93;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;220801;SAN MARTÍN;RIOJA;RIOJA;CEM086;RIOJA;1;3,668;;;0;0;0;241;95;146;;;;1004;356;648;1343;384;959;;;;107;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150114;LIMA METROPOLITANA;LIMA;LA MOLINA;CEM087;LA MOLINA;1;5,397;;;0;0;0;10;3;7;;;;1518;545;973;1759;271;1488;;;;139;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150132;LIMA METROPOLITANA;LIMA;SAN JUAN DE LURIGANCHO;CEM088;SAN JUAN DE LURIGANCHO;1;17,208;;;0;0;0;120;68;52;;;;1071;233;838;4245;810;3435;;;;255;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150135;LIMA METROPOLITANA;LIMA;SAN MARTÍN DE PORRES;CEM089;SAN MARTIN DE PORRES;1;9,899;;;0;0;0;277;133;144;;;;60;56;4;2022;209;1813;;;;263;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;131001;LA LIBERTAD;SANTIAGO DE CHUCO;SANTIAGO DE CHUCO;CEM090;SANTIAGO DE CHUCO;1;3,722;;;0;0;0;0;0;0;;;;433;111;322;1783;235;1548;;;;69;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;120601;JUNÍN;SATIPO;SATIPO;CEM091;SATIPO;1;3,791;;;0;0;0;26;10;16;;;;647;148;499;1651;333;1318;;;;122;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;200801;PIURA;SECHURA;SECHURA;CEM092;SECHURA;1;2,603;;;0;0;0;13;12;1;;;;149;9;140;1039;149;890;;;;76;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;080601;CUSCO;CANCHIS;SICUANI;CEM093;SICUANI;1;2,733;;;0;0;0;0;0;0;;;;0;0;0;3854;1299;2555;;;;85;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;050901;AYACUCHO;SUCRE;QUEROBAMBA;CEM094;SUCRE;1;2,338;;;0;0;0;80;45;35;;;;326;92;234;566;133;433;;;;66;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;200601;PIURA;SULLANA;SULLANA;CEM095;SULLANA;1;8,489;;;0;0;0;10;2;8;;;;225;75;150;2103;395;1708;;;;235;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150140;LIMA METROPOLITANA;LIMA;SANTIAGO DE SURCO;CEM096;SURCO;1;9,255;;;0;0;0;0;0;0;;;;574;149;425;1303;324;979;;;;143;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150141;LIMA METROPOLITANA;LIMA;SURQUILLO;CEM097;SURQUILLO;1;3,835;;;0;0;0;50;20;30;;;;200;29;171;631;109;522;;;;107;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;230101;TACNA;TACNA;TACNA;CEM098;TACNA;1;17,297;;;0;0;0;122;51;71;;;;668;215;453;3920;1161;2759;;;;573;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;220901;SAN MARTÍN;SAN MARTÍN;TARAPOTO;CEM099;TARAPOTO;1;12,346;;;170;87;83;336;171;165;;;;1181;586;595;3374;1087;2287;;;;328;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;120701;JUNÍN;TARMA;TARMA;CEM100;TARMA;1;9,573;;;0;0;0;43;6;37;;;;435;54;381;1327;283;1044;;;;127;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;090701;HUANCAVELICA;TAYACAJA;PAMPAS;CEM101;TAYACAJA;1;3,538;;;0;0;0;53;28;25;;;;728;211;517;1564;445;1119;;;;96;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;100601;HUÁNUCO;LEONCIO PRADO;RUPA-RUPA;CEM102;TINGO MARIA;1;8,153;;;42;18;24;117;69;48;;;;343;54;289;1604;504;1100;;;;163;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;221001;SAN MARTÍN;TOCACHE;TOCACHE;CEM103;TOCACHE;1;5,653;;;0;0;0;176;83;93;;;;960;218;742;1153;303;850;;;;126;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;CEM104;TRUJILLO;1;6,988;;;0;0;0;21;8;13;;;;783;212;571;1022;196;826;;;;237;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;240101;TUMBES;TUMBES;TUMBES;CEM105;TUMBES;1;6,773;;;0;0;0;28;15;13;;;;1592;317;1275;1702;481;1221;;;;134;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;010701;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;CEM106;UTCUBAMBA;1;5,562;;;0;0;0;143;78;65;;;;447;229;218;1650;219;1431;;;;194;;
2013;ENE - DIC;5/01/2014;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;070106;CALLAO;CALLAO;VENTANILLA;CEM107;VENTANILLA;1;12,054;;;0;0;0;434;196;238;;;;684;250;434;1698;223;1475;;;;183;;
